replicate,confusion_pct,unique_pct
2877,9.8837,91.2791
2878,9.8837,91.2791
2879,9.8837,91.2791
2880,9.8837,91.2791
2881,9.8837,91.2791
2882,9.8837,91.2791
2883,9.8837,91.2791
2884,9.8837,91.2791
2885,9.8837,91.2791
2886,9.8837,91.2791
2887,9.8837,91.2791
2888,9.8837,91.2791
2889,9.8837,91.2791
2890,9.8837,91.2791
2891,9.8837,91.2791
2892,9.8837,91.2791
2893,9.8837,91.2791
2894,9.8837,91.2791
2895,9.8837,91.2791
2896,9.8837,91.2791
2897,9.8837,91.2791
2898,9.8837,91.2791
2899,9.8837,91.2791
2900,9.8837,91.2791
2901,9.8837,91.2791
2902,9.8837,91.2791
2903,9.8837,91.2791
2904,9.8837,91.2791
2905,9.8837,91.2791
2906,9.8837,91.2791
2907,9.8837,91.2791
2908,9.8837,91.2791
2909,9.8837,91.2791
2910,9.8837,91.2791
2911,9.8837,91.2791
2912,9.8837,91.2791
2913,9.8837,91.2791
2914,9.8837,91.2791
2915,9.8837,91.2791
2916,9.8837,91.2791
2917,9.8837,91.2791
2918,9.8837,91.2791
2919,9.8837,91.2791
2920,9.8837,91.2791
2921,9.8837,91.2791
2922,9.8837,91.2791
2923,9.8837,91.2791
2924,9.8837,91.2791
2925,9.8837,91.2791
2926,9.8837,91.2791
2927,9.8837,91.2791
2928,9.8837,91.2791
2929,9.8837,91.2791
2930,9.8837,91.2791
2931,9.8837,91.2791
2932,9.8837,91.2791
2933,9.8837,91.2791
2934,9.8837,91.2791
2935,9.8837,91.2791
2936,9.8837,91.2791
2937,9.8837,91.2791
2938,9.8837,91.2791
2939,9.8837,91.2791
2940,9.8837,91.2791
2941,9.8837,91.2791
2942,9.8837,91.2791
2943,9.8837,91.2791
2944,9.8837,91.2791
2945,9.8837,91.2791
2946,9.8837,91.2791
2947,9.8837,91.2791
2948,9.8837,91.2791
2949,9.8837,91.2791
2950,9.8837,91.2791
2951,9.8837,91.2791
2952,9.8837,91.2791
2953,9.8837,91.2791
2954,9.8837,91.2791
2955,9.8837,91.2791
2956,9.8837,91.2791
2957,9.8837,91.2791
2958,9.8837,91.2791
2959,9.8837,91.2791
2960,9.8837,91.2791
2961,9.8837,91.2791
2962,9.8837,91.2791
2963,9.8837,91.2791
2964,9.8837,91.2791
2965,9.8837,91.2791
2966,9.8837,91.2791
2967,9.8837,91.2791
2968,9.8837,91.2791
2969,9.8837,91.2791
2970,9.8837,91.2791
2971,9.8837,91.2791
2972,9.8837,91.2791
2973,9.8837,91.2791
2974,9.8837,91.2791
2975,9.8837,91.2791
2976,9.8837,91.2791
2977,9.8837,91.2791
2978,9.8837,91.2791
2979,9.8837,91.2791
2980,9.8837,91.2791
2981,9.8837,91.2791
2982,9.8837,91.2791
2983,9.8837,91.2791
2984,9.8837,91.2791
2985,9.8837,91.2791
2986,9.8837,91.2791
2987,9.8837,91.2791
2988,9.8837,91.2791
2989,9.8837,91.2791
2990,9.8837,91.2791
2991,9.8837,91.2791
2992,9.8837,91.2791
2993,9.8837,91.2791
2994,9.8837,91.2791
2995,9.8837,91.2791
2996,9.8837,91.2791
2997,9.8837,91.2791
2998,9.8837,91.2791
2999,9.8837,91.2791
3000,9.8837,91.2791
3001,9.8837,91.2791
3002,9.8837,91.2791
3003,9.8837,91.2791
3004,9.8837,91.2791
3005,9.8837,91.2791
3006,9.8837,91.2791
3007,9.8837,91.2791
3008,9.8837,91.2791
3009,9.8837,91.2791
3010,9.8837,91.2791
3011,9.8837,91.2791
3012,9.8837,91.2791
3013,9.8837,91.2791
3014,9.8837,91.2791
3015,9.8837,91.2791
3016,9.8837,91.2791
3017,9.8837,91.2791
3018,9.8837,91.2791
3019,9.8837,91.2791
3020,9.8837,91.2791
3021,9.8837,91.2791
3022,9.8837,91.2791
3023,9.8837,91.2791
3024,9.8837,91.2791
3025,9.8837,91.2791
3026,9.8837,91.2791
3027,9.8837,91.2791
3028,9.8837,91.2791
3029,9.8837,91.2791
3030,9.8837,91.2791
3031,9.8837,91.2791
3032,9.8837,91.2791
3033,9.8837,91.2791
3034,9.8837,91.2791
3035,9.8837,91.2791
3036,9.8837,91.2791
3037,9.8837,91.2791
3038,9.8837,91.2791
3039,9.8837,91.2791
3040,9.8837,91.2791
3041,9.8837,91.2791
3042,9.8837,91.2791
3043,9.8837,91.2791
3044,9.8837,91.2791
3045,9.8837,91.2791
3046,9.8837,91.2791
3047,9.8837,91.2791
3048,9.8837,91.2791
3049,9.8837,91.2791
3050,9.8837,91.2791
3051,9.8837,91.2791
3052,9.8837,91.2791
3053,9.8837,91.2791
3054,9.8837,91.2791
3055,9.8837,91.2791
3056,9.8837,91.2791
3057,9.8837,91.2791
3058,9.8837,91.2791
3059,9.8837,91.2791
3060,9.8837,91.2791
3061,9.8837,91.2791
3062,9.8837,91.2791
3063,9.8837,91.2791
3064,9.8837,91.2791
3065,9.8837,91.2791
3066,9.8837,91.2791
3067,9.8837,91.2791
3068,9.8837,91.2791
3069,9.8837,91.2791
3070,9.8837,91.2791
3071,9.8837,91.2791
3072,9.8837,91.2791
3073,9.8837,91.2791
3074,9.8837,91.2791
3075,9.8837,91.2791
3076,9.8837,91.2791
3077,9.8837,91.2791
3078,9.8837,91.2791
3079,9.8837,91.2791
3080,9.8837,91.2791
3081,9.8837,91.2791
3082,9.8837,91.2791
3083,9.8837,91.2791
3084,9.8837,91.2791
3085,9.8837,91.2791
3086,9.8837,91.2791
3087,9.8837,91.2791
3088,9.8837,91.2791
3089,9.8837,91.2791
3090,9.8837,91.2791
3091,9.8837,91.2791
3092,9.8837,91.2791
3093,9.8837,91.2791
3094,9.8837,91.2791
3095,9.8837,91.2791
3096,9.8837,91.2791
3097,9.8837,91.2791
3098,9.8837,91.2791
3099,9.8837,91.2791
3100,9.8837,91.2791
3101,9.8837,91.2791
3102,9.8837,91.2791
3103,9.8837,91.2791
3104,9.8837,91.2791
3105,9.8837,91.2791
3106,9.8837,91.2791
3107,9.8837,91.2791
3108,9.8837,91.2791
3109,9.8837,91.2791
3110,9.8837,91.2791
3111,9.8837,91.2791
3112,9.8837,91.2791
3113,9.8837,91.2791
3114,9.8837,91.2791
3115,9.8837,91.2791
3116,9.8837,91.2791
3117,9.8837,91.2791
3118,9.8837,91.2791
3119,9.8837,91.2791
3120,9.8837,91.2791
3121,9.8837,91.2791
3122,9.8837,91.2791
3123,9.8837,91.2791
3124,9.8837,91.2791
3125,9.8837,91.2791
3126,9.8837,91.2791
3127,9.8837,91.2791
3128,9.8837,91.2791
3129,9.8837,91.2791
3130,9.8837,91.2791
3131,9.8837,91.2791
3132,9.8837,91.2791
3133,9.8837,91.2791
3134,9.8837,91.2791
3135,9.8837,91.2791
3136,9.8837,91.2791
3137,9.8837,91.2791
3138,9.8837,91.2791
3139,9.8837,91.2791
3140,9.8837,91.2791
3141,9.8837,91.2791
3142,9.8837,91.2791
3143,9.8837,91.2791
3144,9.8837,91.2791
3145,9.8837,91.2791
3146,9.8837,91.2791
3147,9.8837,91.2791
3148,9.8837,91.2791
3149,9.8837,91.2791
3150,9.8837,91.2791
3151,9.8837,91.2791
3152,9.8837,91.2791
3153,9.8837,91.2791
3154,9.8837,91.2791
3155,9.8837,91.2791
3156,9.8837,91.2791
3157,9.8837,91.2791
3158,9.8837,91.2791
3159,9.8837,91.2791
3160,9.8837,91.2791
3161,9.8837,91.2791
3162,9.8837,91.2791
3163,9.8837,91.2791
3164,9.8837,91.2791
3165,9.8837,91.2791
3166,9.8837,91.2791
3167,9.8837,91.2791
3168,9.8837,91.2791
3169,9.8837,91.2791
3170,9.8837,91.2791
3171,9.8837,91.2791
3172,9.8837,91.2791
3173,9.8837,91.2791
3174,9.8837,91.2791
3175,9.8837,91.2791
3176,9.8837,91.2791
3177,9.8837,91.2791
3178,9.8837,91.2791
3179,9.8837,91.2791
3180,9.8837,91.2791
3181,9.8837,91.2791
3182,9.8837,91.2791
3183,9.8837,91.2791
3184,9.8837,91.2791
3185,9.8837,91.2791
3186,9.8837,91.2791
3187,9.8837,91.2791
3188,9.8837,91.2791
3189,9.8837,91.2791
3190,9.8837,91.2791
3191,9.8837,91.2791
3192,9.8837,91.2791
3193,9.8837,91.2791
3194,9.8837,91.2791
3195,9.8837,91.2791
3196,9.8837,91.2791
3197,9.8837,91.2791
3198,9.8837,91.2791
3199,9.8837,91.2791
3200,9.8837,91.2791
3201,9.8837,91.2791
3202,9.8837,91.2791
3203,9.8837,91.2791
3204,9.8837,91.2791
3205,9.8837,91.2791
3206,9.8837,91.2791
3207,9.8837,91.2791
3208,9.8837,91.2791
3209,9.8837,91.2791
3210,9.8837,91.2791
3211,9.8837,91.2791
3212,9.8837,91.2791
3213,9.8837,91.2791
3214,9.8837,91.2791
3215,9.8837,91.2791
3216,9.8837,91.2791
3217,9.8837,91.2791
3218,9.8837,91.2791
3219,9.8837,91.2791
3220,9.8837,91.2791
3221,9.8837,91.2791
3222,9.8837,91.2791
3223,9.8837,91.2791
3224,9.8837,91.2791
3225,9.8837,91.2791
3226,9.8837,91.2791
3227,9.8837,91.2791
3228,9.8837,91.8605
3229,9.8837,91.8605
3230,9.8837,91.8605
3231,9.8837,91.8605
3232,9.8837,91.8605
3233,9.8837,91.8605
3234,9.8837,91.8605
3235,9.8837,91.8605
3236,9.8837,91.8605
3237,9.8837,91.8605
3238,9.8837,91.8605
3239,9.8837,91.8605
3240,9.8837,91.8605
3241,9.8837,91.8605
3242,9.8837,91.8605
3243,9.8837,91.8605
3244,9.8837,91.8605
3245,9.8837,91.8605
3246,9.8837,91.8605
3247,9.8837,91.8605
3248,9.8837,91.8605
3249,9.8837,91.8605
3250,9.8837,91.8605
3251,9.8837,91.8605
3252,9.8837,91.8605
3253,9.8837,91.8605
3254,9.8837,91.8605
3255,9.8837,91.8605
3256,9.8837,91.8605
3257,9.8837,91.8605
3258,9.8837,91.8605
3259,9.8837,91.8605
3260,9.8837,91.8605
3261,9.8837,91.8605
3262,9.8837,91.8605
3263,9.8837,91.8605
3264,9.8837,91.8605
3265,9.8837,91.8605
3266,9.8837,91.8605
3267,9.8837,91.8605
3268,9.8837,91.8605
3269,9.8837,91.8605
3270,9.8837,91.8605
3271,9.8837,91.8605
3272,9.8837,91.8605
3273,9.8837,91.8605
3274,9.8837,91.8605
3275,9.8837,91.8605
3276,9.8837,91.8605
3277,9.8837,91.8605
3278,9.8837,91.8605
3279,9.8837,91.8605
3280,9.8837,91.8605
3281,9.8837,91.8605
3282,9.8837,91.8605
3283,9.8837,91.8605
3284,9.8837,91.8605
3285,9.8837,91.8605
3286,9.8837,91.8605
3287,9.8837,91.8605
3288,9.8837,91.8605
3289,9.8837,91.8605
3290,9.8837,91.8605
3291,9.8837,91.8605
3292,9.8837,91.8605
3293,9.8837,91.8605
3294,9.8837,91.8605
3295,9.8837,91.8605
3296,9.8837,91.8605
3297,9.8837,91.8605
3298,9.8837,91.8605
3299,9.8837,91.8605
3300,9.8837,91.8605
3301,9.8837,91.8605
3302,9.8837,91.8605
3303,9.8837,91.8605
3304,9.8837,91.8605
3305,9.8837,91.8605
3306,9.8837,91.8605
3307,9.8837,91.8605
3308,9.8837,91.8605
3309,9.8837,91.8605
3310,9.8837,91.8605
3311,9.8837,91.8605
3312,9.8837,91.8605
3313,9.8837,91.8605
3314,9.8837,91.8605
3315,9.8837,91.8605
3316,9.8837,91.8605
3317,9.8837,91.8605
3318,9.8837,91.8605
3319,9.8837,91.8605
3320,9.8837,91.8605
3321,9.8837,91.8605
3322,9.8837,91.8605
3323,9.8837,91.8605
3324,9.8837,91.8605
3325,9.8837,91.8605
3326,9.8837,91.8605
3327,9.8837,91.8605
3328,9.8837,91.8605
3329,9.8837,91.8605
3330,9.8837,91.8605
3331,9.8837,91.8605
3332,9.8837,91.8605
3333,9.8837,91.8605
3334,9.8837,91.8605
3335,9.8837,91.8605
3336,9.8837,91.8605
3337,9.8837,91.8605
3338,9.8837,91.8605
3339,9.8837,91.8605
3340,9.8837,91.8605
3341,9.8837,91.8605
3342,9.8837,91.8605
3343,9.8837,91.8605
3344,9.8837,91.8605
3345,9.8837,91.8605
3346,9.8837,91.8605
3347,9.8837,91.8605
3348,9.8837,91.8605
3349,9.8837,91.8605
3350,9.8837,91.8605
3351,9.8837,91.8605
3352,9.8837,91.8605
3353,9.8837,91.8605
3354,9.8837,91.8605
3355,9.8837,91.8605
3356,9.8837,91.8605
3357,9.8837,91.8605
3358,9.8837,91.8605
3359,9.8837,91.8605
3360,9.8837,91.8605
3361,9.8837,91.8605
3362,9.8837,91.8605
3363,9.8837,91.8605
3364,9.8837,91.8605
3365,9.8837,91.8605
3366,9.8837,91.8605
3367,9.8837,91.8605
3368,10.4651,91.8605
3369,10.4651,91.8605
3370,10.4651,91.8605
3371,10.4651,91.8605
3372,10.4651,91.8605
3373,10.4651,91.8605
3374,10.4651,91.8605
3375,10.4651,91.8605
3376,10.4651,91.8605
3377,10.4651,91.8605
3378,10.4651,91.8605
3379,10.4651,91.8605
3380,10.4651,91.8605
3381,10.4651,91.8605
3382,10.4651,91.8605
3383,10.4651,91.8605
3384,10.4651,91.8605
3385,10.4651,91.8605
3386,10.4651,91.8605
3387,10.4651,91.8605
3388,10.4651,91.8605
3389,10.4651,91.8605
3390,10.4651,91.8605
3391,10.4651,91.8605
3392,10.4651,91.8605
3393,10.4651,91.8605
3394,10.4651,91.8605
3395,10.4651,91.8605
3396,10.4651,91.8605
3397,10.4651,91.8605
3398,10.4651,91.8605
3399,10.4651,91.8605
3400,10.4651,91.8605
3401,10.4651,91.8605
3402,10.4651,91.8605
3403,10.4651,91.8605
3404,10.4651,91.8605
3405,10.4651,91.8605
3406,10.4651,91.8605
3407,10.4651,91.8605
3408,10.4651,91.8605
3409,10.4651,91.8605
3410,10.4651,91.8605
3411,10.4651,91.8605
3412,10.4651,91.8605
3413,10.4651,91.8605
3414,10.4651,91.8605
3415,10.4651,91.8605
3416,10.4651,91.8605
3417,10.4651,91.8605
3418,10.4651,91.8605
3419,10.4651,91.8605
3420,10.4651,91.8605
3421,10.4651,91.8605
3422,10.4651,91.8605
3423,10.4651,91.8605
3424,10.4651,91.8605
3425,10.4651,91.8605
3426,10.4651,91.8605
3427,10.4651,91.8605
3428,10.4651,91.8605
3429,10.4651,91.8605
3430,10.4651,91.8605
3431,10.4651,91.8605
3432,10.4651,91.8605
3433,10.4651,91.8605
3434,10.4651,91.8605
3435,10.4651,91.8605
3436,10.4651,91.8605
3437,10.4651,91.8605
3438,10.4651,91.8605
3439,10.4651,91.8605
3440,10.4651,91.8605
3441,10.4651,91.8605
3442,10.4651,91.8605
3443,10.4651,91.8605
3444,10.4651,91.8605
3445,10.4651,91.8605
3446,10.4651,91.8605
3447,10.4651,91.8605
3448,10.4651,91.8605
3449,10.4651,91.8605
3450,10.4651,91.8605
3451,10.4651,91.8605
3452,10.4651,91.8605
3453,10.4651,91.8605
3454,10.4651,91.8605
3455,10.4651,91.8605
3456,10.4651,91.8605
3457,10.4651,91.8605
3458,10.4651,91.8605
3459,10.4651,91.8605
3460,10.4651,91.8605
3461,10.4651,91.8605
3462,10.4651,91.8605
3463,10.4651,91.8605
3464,10.4651,91.8605
3465,10.4651,91.8605
3466,10.4651,91.8605
3467,10.4651,91.8605
3468,10.4651,91.8605
3469,10.4651,91.8605
3470,10.4651,91.8605
3471,10.4651,91.8605
3472,10.4651,91.8605
3473,10.4651,91.8605
3474,10.4651,91.8605
3475,10.4651,91.8605
3476,10.4651,91.8605
3477,10.4651,91.8605
3478,10.4651,91.8605
3479,10.4651,91.8605
3480,10.4651,91.8605
3481,10.4651,91.8605
3482,10.4651,91.8605
3483,10.4651,91.8605
3484,10.4651,91.8605
3485,10.4651,91.8605
3486,10.4651,91.8605
3487,10.4651,91.8605
3488,10.4651,91.8605
3489,10.4651,91.8605
3490,10.4651,91.8605
3491,10.4651,91.8605
3492,10.4651,91.8605
3493,10.4651,91.8605
3494,10.4651,91.8605
3495,10.4651,91.8605
3496,10.4651,91.8605
3497,10.4651,91.8605
3498,10.4651,91.8605
3499,10.4651,91.8605
3500,10.4651,91.8605
3501,10.4651,91.8605
3502,10.4651,91.8605
3503,10.4651,91.8605
3504,10.4651,91.8605
3505,10.4651,91.8605
3506,10.4651,91.8605
3507,10.4651,91.8605
3508,10.4651,91.8605
3509,10.4651,91.8605
3510,10.4651,91.8605
3511,10.4651,91.8605
3512,10.4651,91.8605
3513,10.4651,91.8605
3514,10.4651,91.8605
3515,10.4651,91.8605
3516,10.4651,91.8605
3517,10.4651,91.8605
3518,10.4651,91.8605
3519,10.4651,91.8605
3520,10.4651,91.8605
3521,10.4651,91.8605
3522,10.4651,91.8605
3523,10.4651,91.8605
3524,10.4651,91.8605
3525,10.4651,91.8605
3526,10.4651,91.8605
3527,10.4651,91.8605
3528,10.4651,91.8605
3529,10.4651,91.8605
3530,10.4651,91.8605
3531,10.4651,91.8605
3532,10.4651,91.8605
3533,10.4651,91.8605
3534,10.4651,91.8605
3535,10.4651,91.8605
3536,10.4651,91.8605
3537,10.4651,91.8605
3538,10.4651,91.8605
3539,10.4651,91.8605
3540,10.4651,91.8605
3541,10.4651,91.8605
3542,10.4651,91.8605
3543,10.4651,91.8605
3544,10.4651,91.8605
3545,10.4651,91.8605
3546,10.4651,91.8605
3547,10.4651,91.8605
3548,10.4651,91.8605
3549,10.4651,91.8605
3550,10.4651,91.8605
3551,10.4651,91.8605
3552,10.4651,91.8605
3553,10.4651,91.8605
3554,10.4651,91.8605
3555,10.4651,91.8605
3556,10.4651,91.8605
3557,10.4651,91.8605
3558,10.4651,91.8605
3559,10.4651,91.8605
3560,10.4651,91.8605
3561,10.4651,91.8605
3562,10.4651,91.8605
3563,10.4651,91.8605
3564,10.4651,91.8605
3565,10.4651,91.8605
3566,10.4651,91.8605
3567,10.4651,91.8605
3568,10.4651,91.8605
3569,10.4651,91.8605
3570,10.4651,91.8605
3571,10.4651,91.8605
3572,10.4651,91.8605
3573,10.4651,91.8605
3574,10.4651,91.8605
3575,10.4651,91.8605
3576,10.4651,91.8605
3577,10.4651,91.8605
3578,10.4651,91.8605
3579,10.4651,91.8605
3580,10.4651,91.8605
3581,10.4651,91.8605
3582,10.4651,91.8605
3583,10.4651,91.8605
3584,10.4651,91.8605
3585,10.4651,91.8605
3586,10.4651,91.8605
3587,10.4651,91.8605
3588,10.4651,91.8605
3589,10.4651,91.8605
3590,10.4651,91.8605
3591,10.4651,91.8605
3592,10.4651,91.8605
3593,10.4651,91.8605
3594,10.4651,91.8605
3595,10.4651,91.8605
3596,10.4651,91.8605
3597,10.4651,91.8605
3598,10.4651,91.8605
3599,10.4651,91.8605
3600,10.4651,91.8605
3601,10.4651,91.8605
3602,10.4651,91.8605
3603,10.4651,91.8605
3604,10.4651,91.8605
3605,10.4651,91.8605
3606,10.4651,91.8605
3607,10.4651,91.8605
3608,10.4651,91.8605
3609,10.4651,91.8605
3610,10.4651,91.8605
3611,10.4651,91.8605
3612,10.4651,91.8605
3613,10.4651,91.8605
3614,10.4651,91.8605
3615,10.4651,91.8605
3616,10.4651,91.8605
3617,10.4651,91.8605
3618,10.4651,91.8605
3619,10.4651,91.8605
3620,10.4651,91.8605
3621,10.4651,91.8605
3622,10.4651,91.8605
3623,10.4651,91.8605
3624,10.4651,91.8605
3625,10.4651,91.8605
3626,10.4651,91.8605
3627,10.4651,91.8605
3628,10.4651,91.8605
3629,10.4651,91.8605
3630,10.4651,91.8605
3631,10.4651,91.8605
3632,10.4651,91.8605
3633,10.4651,91.8605
3634,10.4651,91.8605
3635,10.4651,91.8605
3636,10.4651,91.8605
3637,10.4651,91.8605
3638,10.4651,91.8605
3639,10.4651,91.8605
3640,10.4651,91.8605
3641,10.4651,91.8605
3642,10.4651,91.8605
3643,10.4651,91.8605
3644,10.4651,91.8605
3645,10.4651,91.8605
3646,10.4651,91.8605
3647,10.4651,91.8605
3648,10.4651,91.8605
3649,10.4651,91.8605
3650,10.4651,91.8605
3651,10.4651,91.8605
3652,10.4651,91.8605
3653,10.4651,91.8605
3654,10.4651,91.8605
3655,10.4651,91.8605
3656,10.4651,91.8605
3657,10.4651,91.8605
3658,10.4651,91.8605
3659,10.4651,91.8605
3660,10.4651,91.8605
3661,10.4651,91.8605
3662,10.4651,91.8605
3663,10.4651,91.8605
3664,10.4651,91.8605
3665,10.4651,91.8605
3666,10.4651,91.8605
3667,10.4651,91.8605
3668,10.4651,91.8605
3669,10.4651,91.8605
3670,10.4651,91.8605
3671,10.4651,91.8605
3672,10.4651,91.8605
3673,10.4651,91.8605
3674,10.4651,91.8605
3675,10.4651,91.8605
3676,10.4651,91.8605
3677,10.4651,91.8605
3678,10.4651,91.8605
3679,10.4651,91.8605
3680,10.4651,91.8605
3681,10.4651,91.8605
3682,10.4651,91.8605
3683,10.4651,91.8605
3684,10.4651,92.4419
3685,10.4651,92.4419
3686,10.4651,92.4419
3687,10.4651,92.4419
3688,10.4651,92.4419
3689,10.4651,92.4419
3690,10.4651,92.4419
3691,10.4651,92.4419
3692,10.4651,92.4419
3693,10.4651,92.4419
3694,10.4651,92.4419
3695,10.4651,92.4419
3696,10.4651,92.4419
3697,10.4651,92.4419
3698,10.4651,92.4419
3699,10.4651,92.4419
3700,10.4651,92.4419
3701,10.4651,92.4419
3702,10.4651,92.4419
3703,10.4651,92.4419
3704,10.4651,92.4419
3705,10.4651,92.4419
3706,10.4651,92.4419
3707,10.4651,92.4419
3708,10.4651,92.4419
3709,10.4651,92.4419
3710,10.4651,92.4419
3711,10.4651,92.4419
3712,10.4651,92.4419
3713,10.4651,92.4419
3714,10.4651,92.4419
3715,10.4651,92.4419
3716,10.4651,92.4419
3717,10.4651,92.4419
3718,10.4651,92.4419
3719,10.4651,92.4419
3720,10.4651,92.4419
3721,10.4651,92.4419
3722,10.4651,92.4419
3723,10.4651,92.4419
3724,10.4651,92.4419
3725,10.4651,92.4419
3726,10.4651,92.4419
3727,10.4651,92.4419
3728,10.4651,92.4419
3729,10.4651,92.4419
3730,10.4651,92.4419
3731,10.4651,92.4419
3732,10.4651,92.4419
3733,10.4651,92.4419
3734,10.4651,92.4419
3735,10.4651,92.4419
3736,10.4651,92.4419
3737,10.4651,92.4419
3738,10.4651,92.4419
3739,10.4651,92.4419
3740,10.4651,92.4419
3741,10.4651,92.4419
3742,10.4651,92.4419
3743,10.4651,92.4419
3744,10.4651,92.4419
3745,10.4651,92.4419
3746,10.4651,92.4419
3747,10.4651,92.4419
3748,10.4651,92.4419
3749,10.4651,92.4419
3750,10.4651,92.4419
3751,10.4651,92.4419
3752,10.4651,92.4419
3753,10.4651,92.4419
3754,10.4651,92.4419
3755,10.4651,92.4419
3756,10.4651,92.4419
3757,10.4651,92.4419
3758,10.4651,92.4419
3759,10.4651,92.4419
3760,10.4651,92.4419
3761,10.4651,92.4419
3762,10.4651,92.4419
3763,10.4651,92.4419
3764,10.4651,92.4419
3765,10.4651,92.4419
3766,10.4651,92.4419
3767,10.4651,92.4419
3768,10.4651,92.4419
3769,10.4651,92.4419
3770,10.4651,92.4419
3771,10.4651,92.4419
3772,10.4651,92.4419
3773,10.4651,92.4419
3774,10.4651,92.4419
3775,10.4651,92.4419
3776,10.4651,92.4419
3777,10.4651,92.4419
3778,10.4651,92.4419
3779,10.4651,92.4419
3780,10.4651,92.4419
3781,10.4651,92.4419
3782,10.4651,92.4419
3783,10.4651,92.4419
3784,10.4651,92.4419
3785,10.4651,92.4419
3786,10.4651,92.4419
3787,10.4651,92.4419
3788,10.4651,92.4419
3789,10.4651,92.4419
3790,10.4651,92.4419
3791,10.4651,92.4419
3792,11.0465,92.4419
3793,11.0465,92.4419
3794,11.0465,92.4419
3795,11.0465,92.4419
3796,11.0465,92.4419
3797,11.0465,92.4419
3798,11.0465,92.4419
3799,11.0465,92.4419
3800,11.0465,92.4419
3801,11.0465,92.4419
3802,11.0465,92.4419
3803,11.0465,92.4419
3804,11.0465,92.4419
3805,11.0465,92.4419
3806,11.0465,92.4419
3807,11.0465,92.4419
3808,11.0465,92.4419
3809,11.0465,92.4419
3810,11.0465,92.4419
3811,11.0465,92.4419
3812,11.0465,92.4419
3813,11.0465,92.4419
3814,11.0465,92.4419
3815,11.0465,92.4419
3816,11.0465,92.4419
3817,11.0465,92.4419
3818,11.0465,92.4419
3819,11.0465,92.4419
3820,11.0465,92.4419
3821,11.0465,92.4419
3822,11.0465,92.4419
3823,11.0465,92.4419
3824,11.0465,92.4419
3825,11.0465,92.4419
3826,11.0465,92.4419
3827,11.0465,92.4419
3828,11.0465,92.4419
3829,11.0465,92.4419
3830,11.0465,92.4419
3831,11.0465,92.4419
3832,11.0465,92.4419
3833,11.0465,92.4419
3834,11.0465,92.4419
3835,11.0465,92.4419
3836,11.0465,92.4419
3837,11.0465,92.4419
3838,11.0465,92.4419
3839,11.0465,92.4419
3840,11.0465,92.4419
3841,11.0465,92.4419
3842,11.0465,92.4419
3843,11.0465,92.4419
3844,11.0465,92.4419
3845,11.0465,92.4419
3846,11.0465,92.4419
3847,11.0465,92.4419
3848,11.0465,92.4419
3849,11.0465,92.4419
3850,11.0465,92.4419
3851,11.0465,92.4419
3852,11.0465,92.4419
3853,11.0465,92.4419
3854,11.0465,92.4419
3855,11.0465,92.4419
3856,11.0465,92.4419
3857,11.0465,92.4419
3858,11.0465,92.4419
3859,11.0465,92.4419
3860,11.0465,92.4419
3861,11.0465,92.4419
3862,11.0465,92.4419
3863,11.0465,92.4419
3864,11.0465,92.4419
3865,11.0465,92.4419
3866,11.0465,92.4419
3867,11.0465,92.4419
3868,11.0465,92.4419
3869,11.0465,92.4419
3870,11.0465,92.4419
3871,11.0465,92.4419
3872,11.0465,92.4419
3873,11.0465,92.4419
3874,11.0465,92.4419
3875,11.0465,92.4419
3876,11.0465,92.4419
3877,11.0465,92.4419
3878,11.0465,92.4419
3879,11.0465,92.4419
3880,11.0465,92.4419
3881,11.0465,92.4419
3882,11.0465,92.4419
3883,11.0465,92.4419
3884,11.0465,92.4419
3885,11.0465,92.4419
3886,11.0465,92.4419
3887,11.0465,92.4419
3888,11.0465,92.4419
3889,11.0465,92.4419
3890,11.0465,92.4419
3891,11.0465,92.4419
3892,11.0465,92.4419
3893,11.0465,92.4419
3894,11.0465,92.4419
3895,11.0465,92.4419
3896,11.0465,92.4419
3897,11.0465,92.4419
3898,11.0465,92.4419
3899,11.0465,92.4419
3900,11.0465,92.4419
3901,11.0465,92.4419
3902,11.0465,92.4419
3903,11.0465,92.4419
3904,11.0465,92.4419
3905,11.0465,92.4419
3906,11.0465,92.4419
3907,11.0465,92.4419
3908,11.0465,92.4419
3909,11.0465,92.4419
3910,11.0465,92.4419
3911,11.0465,92.4419
3912,11.0465,92.4419
3913,11.0465,92.4419
3914,11.0465,92.4419
3915,11.0465,92.4419
3916,11.0465,92.4419
3917,11.0465,92.4419
3918,11.0465,92.4419
3919,11.0465,92.4419
3920,11.0465,92.4419
3921,11.0465,92.4419
3922,11.0465,92.4419
3923,11.0465,92.4419
3924,11.0465,92.4419
3925,11.0465,92.4419
3926,11.0465,92.4419
3927,11.0465,92.4419
3928,11.0465,92.4419
3929,11.0465,92.4419
3930,11.0465,92.4419
3931,11.0465,92.4419
3932,11.0465,92.4419
3933,11.0465,92.4419
3934,11.0465,92.4419
3935,11.0465,92.4419
3936,11.0465,92.4419
3937,11.0465,92.4419
3938,11.0465,92.4419
3939,11.0465,92.4419
3940,11.0465,92.4419
3941,11.0465,92.4419
3942,11.0465,92.4419
3943,11.0465,92.4419
3944,11.0465,92.4419
3945,11.0465,92.4419
3946,11.0465,92.4419
3947,11.0465,92.4419
3948,11.0465,92.4419
3949,11.0465,92.4419
3950,11.0465,92.4419
3951,11.0465,92.4419
